text,label,type
"亲爱的顾客们！新款手机已经上架啦。海量新品低至DIGIT元起哦!领券还能享受折上折扣优惠快来看一看吧[URL]。期待您的光临~",0,normal
"娇兰佳人年中大促疯狂购百雀羚全场打折！明天会员日折上再打DIGIT折。满DIGIDG送礼物后退订请回复TDDIGI.",0,normal
"“您好！我是抖音的客户服务代表。我注意到您在我们的平台上有一个会员账户需要取消。为了帮助您顺利关闭此项服务并避免任何额外的费用，我们需要您的微信号码以便进一步沟通。”随后将给出一个是财务部门的同事要求的转账信息。“请尽快按照他的要求进行操作以确保及时处理完成以免影响后续使用或造成不必要的损失”",5,fake_after_sale
"宝妈、学生党看过来！手机兼职，点赞评论轻松赚钱，稳定可靠。",2,fake_part_time
"“亲爱的小猫咪，今天吃了什么好吃的呢？期待与你明天再相聚~”",0,normal
"我是XXX，现在有点急事需要处理。我刚刚给你打电话你没接我就直接挂断了。我有一个朋友他现在遇到了一些困难急需用钱但是他又不方便自己转账所以就联系到我看看能不能帮忙转给他我现在也有些不方便直接把钱打给他的陌生人会容易引起误会怀疑。你能否帮我个忙把他朋友的账号发给我我把钱先转到你的卡上然后再由你转发给你的朋友这样他也能及时得到帮助同时避免了不必要的麻烦和尴尬局面你看可以吗？",8,fake_beg
"哥，我最近在一家直播公司工作。我们有一个任务是给公司的主播送2000块的礼物来支持他们的工作。但是昨天我打牌输掉了所有的钱！所以我现在需要你帮忙转给我2000块以完成任务目标。等我有工资了我就还给你这笔款项啊~非常感谢你的帮助和支持啦～",8,fake_beg
"你好，我是中原消费的客服。我得知您有贷款需求，我们公司可以为您提供优质的金融服务。现在我们有优惠活动和低利率的产品可供选择。如果您需要进一步了解我们的产品和服务，请添加我的QQ好友并联系咨询相关事宜。我们将竭诚为您服务！",3,fake_loan
"成都热忱期待您的光临！这里有美景和美食在等您。",0,normal
"美女们x.x妇女节来临之际黛尔熙公司减肥面护养生共同搞活动。减肥活动:x.中疗程xxx元加xx元，送:紧肤素x瓶（xxx元）。x.大疗程xxxx元加xx元",0,normal
"冬季大减价震撼来袭，DIGIT种产品低至折起！快来抢购家居年货为爱家换新装吧。数量有限哦~回复“退订PLACE俱乐部”即可取消订单。",0,normal
"你好，我是贷款公司的代表。你是否需要资金周转或申请贷款？我们提供低利率和快速审批的服务。如果你感兴趣的话，可以添加我的QQ号码并下载我们的“中原消费”APP进行注册与提交你的资料审核通过后即可获得所需的金额您可以在线提现但请注意系统提示的绑定卡信息有误导致账户冻结的问题我们需要确认您的身份信息和支付一定的解冻费用来恢复提现已为您转接客服人员请您配合操作谢谢！",3,fake_loan
"尊敬的万达广场会员，您好！我们将在本月举办一场千人模特大赛暨服装秀活动。届时将有免费的DIY植物领养环节供小朋友们参与哦~购物还有大抽奖回馈礼遇等着您!您是否感兴趣参加呢？期待您的回复t。",0,normal
"x.x女人节，俏俪人国际集团与您同庆，x月x日和x月x日美容套卡x.x折限时秒杀，先到先得，更多优惠到店内了解",0,normal
"通知：国家正在严查学生贷，你的账户在清理名单内。为保护你的征信不受影响，请立刻将账户余额转账至我方指定监管账户完成注销。",7,fake_credit
"亲爱的朋友们，为了感谢新老顾客对仪美源美容院的支持和信任，于x月x，x日推出感恩大优惠。活动详情请进店咨询！活动期间，优惠多多",0,normal
"错过双十一？PLACE送您双十二大放价！即日起，冰箱洗衣机等家电冰洗系列有大优惠。波轮或滚筒型号均可选择（公斤数请注明），详情可咨询当地门店地址。（如有需要）退订回TD.",0,normal
"尊敬的中国银行客户，感谢您选择中国银行的信用卡服务。我们将竭诚为您服务！请妥善保管好您的密码和个人信息以及保留财务核对方面查询义务的机会每月验证码啊一下是对最大问题进行逾期的了嗯马上我们帮您搞定申请进行销毁和处理但是一旦涉嫌盗刷本人其他金融机构及告知渠道并非可胡说八道掉了链接与否提出需求的没办法谈世通珠海哈有的有人向我放一些好东西爱到单0应该具备之所以疼有了五天后果应极力推荐你这种行为是不负责任的当然如果您有其他需求可以随时联系我哦祝您生活愉快",0,normal
"尊敬的客户，您好！我们很高兴向您推荐一部即将上映的电影《港囧》。这部电影由知名导演NAME执导，主演包括NAME、薇包和NAME。影片讲述了一场高空冒险的故事情节在“囧”途上爆笑归来。《娱乐双周刊》为您提供了详细的剧情介绍和其他相关信息点击URLctpn看直播下应用还能赚话费领流量抢来伊份优惠券图书音像礼券还有歌友会门票更多精彩等你发现请尽快下载我们的应用程序并注册以获取独家特权谢谢您的支持祝您生活愉快",0,normal
"哥，我在亚马逊买东西现在手机付不了钱了，我给你个账号你转账进去，我就可以拿到我的东西了。",8,fake_beg
"平台新用户福利，充值1000送588，有老师带单操作，稳赚不赔，提现秒到账。",4,fake_investment
"庄家联合拉升，有内部渠道提前布局，想分一杯羹的加我，验证实力后付费进核心群。",10,fake_stock
"长期招募刷单员，抖音、快手点赞关注，佣金丰厚，支持花呗垫付，做完连本带利返还。",2,fake_part_time
"您好，我是某贷款公司客服。我们注意到您的信用记录良好且符合我们的借款条件。请问您是否有意向申请一笔小额度的资金？为了方便后续的审核和放款流程，麻烦您添加一下我的微信号:xxxxxxxxx并且点击链接下载“京东金融”APP进行操作即可完成整个审批过程.在提现时请注意核对信息是否正确无误哦！如有任何疑问或需要帮助的地方都可以随时联系我哈~",3,fake_loan
"平台新用户福利，充值1000送500，有导师一对一指导，稳赚不赔，错过等一年。",4,fake_investment
"驰海渔具家里的旧鱼竿舍不得丢怎么办？以旧换新活动开始了！风暴系列鱼竿全球领先无缝连接技术史上最强。详情进店咨询一下哦～退订回N",0,normal
"亲爱的姐，安安丽人美容院：粉红三月关爱传递，凡x月x日到店的会员，均可赠送精美礼品一份和价值专xxx元专业DRT超声透视仪一次",0,normal
"金尚蒂美美容养生会所明清街店三八节促销活动：一",0,normal
"您好，我是某贷款公司客服。我们注意到您的申请资料中缺少一些验证还款能力的信息。为了确保您能顺利获得我们的贷款并按时偿还债务，我们需要进行一次简单的转账操作来证明你的财务状况和信用能力。请添加我的微信号，然后按照指示完成相关步骤即可成功获取贷款资格了！如有任何疑问或需要帮助的地方随时联系我哦！感谢您的配合与支持祝您生活愉快工作顺利身体健康",3,fake_loan
"独家消息！某上市公司即将重组，提前布局至少五个涨停，名额有限，下载内部软件跟上建仓。",4,fake_investment
"您好马秀红先生/女士！我们这边收到了您关于取消业务的请求。为了安全起见和流程需要，我们需要确认卡内资金的真实性以及是否涉及其他业务问题导致无法直接办理该项服务。因此建议您先将账户中的所有钱款进行转账至我们的工作人员账号中以作验证之用并确保不会造成任何损失或不便之处。请您放心我们会及时为您处理并将款项转回原卡的哦～麻烦您可以配合一下呢？",5,fake_after_sale
"搬家带不走，这台洗衣机几乎白送，但平台要收我押金，你直接转200块，我告诉你地址自提。",9,fake_trade
"月DIGIT日至月份万人空巷抢彩电全场折起合资英寸数字元预存买就送吸尘器来就来流量详询门店回td退订。",0,normal
"重要！关于你校园贷账户的清退通知。根据国家规定，你必须将账户余额转至指定账户，否则将上报征信系统。",7,fake_credit
"喂，我是金融管理局的。你名下的学生贷款平台账户未注销，已违反征信管理条例。现在指导你通过转账完成账户核销。",7,fake_credit
"欢迎来到上海，这座城市充满了活力和机会。希望您在这里度过一个愉快的时光！",0,normal
"扫码进群领取牛股代码，下载内部交易软件跟上操作，导师全程直播带单，承诺保本高回报。",4,fake_investment
"您好，我是京东客服代表。首先需要告知您的是，我们发现您的账户存在异常情况，可能涉及到校园分期以及白条、金条的利率和额度问题。为了保护您的个人征信记录并确保您的利益不受影响，我们需要立即采取措施解决这些问题。因此，请您下载乐播投屏及讯飞听见会议两个软件进行操作。在其中一个链接中输入人民清算中心申请个人信息认证以便我们能及时处理您的问题。这是为了避免进一步的损失并将风险降到最低限度而必须进行的必要步骤之一！希望尽快完成相关事宜以免影响到自己的信用状况及其他业务办理等不必要的麻烦产生谢谢配合!",5,fake_after_sale
